CustomerID,Name,Gender,Age,City,Region,Tenure,Balance,CreditScore,ActiveStatus,Salary,Phone,LastTransactionDate,LastTransactionDays,Complaints,Products,Churned,TotalTransactions,TotalTransactionAmount,AvgTransactionAmount
3071265,Nichole Thompson,Female,31,Mumbai,West,1,177645,407,Yes,345444,+91 9133236699,1970-01-01 00:00:00.000000001,1,0,2,0,23,120627,5244.652173913043
3881439,James Lopez,Male,74,Chennai,South,2,255163,782,No,778371,+91 9454991117,1970-01-01 00:00:00.000000027,27,1,2,0,22,111335,5060.681818181818
8461406,David Stevenson,Male,19,Mysuru,South,6,157452,672,No,196520,+91 9209594725,1970-01-01 00:00:00.000000008,8,3,1,0,17,81628,4801.64705882353
6115784,David Hull,Male,29,Jaipur,North,5,33389,624,No,536165,+91 9264955652,1970-01-01 00:00:00.000000005,5,2,3,0,16,90548,5659.25
7591169,Neil Brooks,Male,65,Visakhapatnam,East,7,79755,806,No,768971,+91 9979025493,1970-01-01 00:00:00.000000011,11,1,2,1,14,74304,5307.428571428572
3092385,Mario Baker,Male,20,Kolkata,East,1,127668,865,Yes,737478,+91 9466789277,1970-01-01 00:00:00.000000018,18,2,1,0,18,102633,5701.833333333333
6814720,Sharon Flowers,Female,77,Ahmedabad,West,3,217123,508,No,524022,+91 9590004396,1970-01-01 00:00:00.000000005,5,2,3,0,20,87024,4351.2
4886743,Susan Kelly,Female,75,Bangalore,South,4,68518,819,Yes,527327,+91 9809170660,1970-01-01 00:00:00.000000012,12,1,1,0,13,57962,4458.615384615385
1611392,Elizabeth Yoder,Female,52,Patna,East,2,25991,527,No,75395,+91 9324083521,1970-01-01 00:00:00.000000004,4,1,4,1,21,116848,5564.190476190476
9185868,Jason Wilson,Male,52,Chandigarh,North,8,97396,869,Yes,664644,+91 9240740305,1970-01-01 00:00:00.000000047,47,0,4,0,15,72501,4833.4
7688432,Jennifer Davis,Female,33,Bhopal,East,1,105566,499,No,597298,+91 9410123339,1970-01-01 00:00:00.000000011,11,0,2,1,23,119795,5208.478260869565
4117501,Anna Summers,Female,66,Delhi,North,4,41301,734,Yes,63762,+91 9754352295,1970-01-01 00:00:00.000000003,3,1,1,0,20,104201,5210.05
9134395,Jennifer Lambert,Female,74,Bhopal,East,1,247365,606,Yes,187462,+91 9749582670,1970-01-01 00:00:00.000000056,56,1,4,0,17,98695,5805.588235294118
8677057,Timothy Smith,Male,66,Kolkata,East,2,210771,483,Yes,281528,+91 9621584971,1970-01-01 00:00:00.000000004,4,1,1,0,20,110634,5531.7
6453334,Ashley Wilson,Female,73,Jaipur,North,7,105869,468,Yes,580079,+91 9381954269,1970-01-01 00:00:00.000000010,10,3,4,0,26,97727,3758.730769230769
9988937,Brent Morrison,Male,38,Pune,West,9,243649,829,Yes,761090,+91 9177763944,1970-01-01 00:00:00.000000007,7,1,4,0,19,103700,5457.894736842105
8805607,Elizabeth Ryan,Female,73,Mumbai,West,2,140189,429,No,145543,+91 9068747030,1970-01-01 00:00:00.000000016,16,2,1,1,21,113266,5393.619047619048
5491333,Pamela White,Female,23,Pune,West,1,197362,841,Yes,742551,+91 9991865742,1970-01-01 00:00:00.000000024,24,0,1,0,20,91860,4593.0
2767662,Patricia Torres,Female,32,Surat,West,1,24900,671,Yes,761437,+91 9582146217,1970-01-01 00:00:00.000000023,23,2,4,0,13,65957,5073.615384615385
3984729,James Richards,Male,36,Kochi,South,6,129574,407,Yes,594661,+91 9021640857,1970-01-01 00:00:00.000000064,64,3,1,0,18,107360,5964.444444444444
3188676,Justin Robertson,Male,30,Hyderabad,South,5,196006,483,No,25678,+91 9306487504,1970-01-01 00:00:00.000000011,11,0,2,0,12,68011,5667.583333333333
9353849,Lisa Russell,Female,56,Ahmedabad,West,8,40783,804,Yes,114830,+91 9157404522,1970-01-01 00:00:00.000000009,9,1,3,0,23,137665,5985.434782608696
8093601,Nancy Cruz,Female,32,Visakhapatnam,East,4,45771,466,No,225096,+91 9733333730,1970-01-01 00:00:00.000000012,12,0,3,0,18,85942,4774.555555555556
1630872,Jamie Smith,Female,57,Coimbatore,South,7,186207,581,No,729660,+91 9990811028,1970-01-01 00:00:00.000000007,7,1,3,1,25,109445,4377.8
4033636,Ashley Jones,Female,79,Pune,West,3,144615,847,No,593933,+91 9400655857,1970-01-01 00:00:00.000000002,2,0,4,0,24,107687,4486.958333333333
7694439,Yvonne Miller,Female,31,Pune,West,8,228883,539,Yes,438990,+91 9700171702,1970-01-01 00:00:00.000000011,11,1,2,0,27,133630,4949.259259259259
1677033,Sandra Long,Female,77,Coimbatore,South,1,14729,486,No,266921,+91 9348857983,1970-01-01 00:00:00.000000002,2,1,4,1,22,92456,4202.545454545455
8966371,James Aguilar,Male,31,Jaipur,North,6,186068,559,Yes,583226,+91 9305608096,1970-01-01 00:00:00.000000007,7,1,3,0,22,99840,4538.181818181818
9354690,Breanna Lin,Female,25,Pune,West,5,119466,799,Yes,339762,+91 9348150591,1970-01-01 00:00:00.000000029,29,0,2,1,20,98589,4929.45
6253106,Mary Dyer,Female,65,Bangalore,South,4,299564,443,No,691364,+91 9205218576,1970-01-01 00:00:00.000000001,1,1,3,1,22,120457,5475.318181818182
9118392,Elaine Avila,Female,49,Ahmedabad,West,3,123606,859,Yes,797946,+91 9816230329,1970-01-01 00:00:00.000000003,3,3,4,0,34,141642,4165.941176470588
2706487,Jennifer Williamson,Female,27,Hyderabad,South,9,22515,850,Yes,126624,+91 9138988121,1970-01-01 00:00:00.000000021,21,0,1,1,19,85095,4478.684210526316
9399233,Gloria Miller,Female,27,Surat,West,4,207552,569,No,430293,+91 9509016224,1970-01-01 00:00:00.000000006,6,3,2,0,25,117694,4707.76
5350145,Ryan Johnson,Male,18,Kochi,South,1,93274,705,Yes,524252,+91 9644527641,1970-01-01 00:00:00.000000012,12,1,1,0,24,134859,5619.125
8368286,Tiffany Mcfarland,Female,47,Chandigarh,North,6,100848,859,Yes,430439,+91 9764385500,1970-01-01 00:00:00.000000012,12,1,4,0,14,69980,4998.571428571428
7660953,Randy Edwards,Male,75,Kolkata,East,4,294149,598,No,571517,+91 9268411290,1970-01-01 00:00:00.000000004,4,0,3,1,13,70710,5439.2307692307695
9326059,Jacob Henry,Male,32,Trichy,South,7,268238,863,Yes,271749,+91 9371063702,1970-01-01 00:00:00.000000011,11,1,3,0,18,95485,5304.722222222223
2850510,Andrew Riley,Male,53,Kochi,South,3,186387,777,Yes,265503,+91 9542643394,1970-01-01 00:00:00.000000024,24,1,4,0,25,137001,5480.04
4468646,Benjamin Russell,Male,42,Kochi,South,8,188791,866,Yes,553859,+91 9463733898,1970-01-01 00:00:00.000000006,6,0,2,0,23,133498,5804.260869565217
6162484,Samantha Jackson,Female,52,Delhi,North,3,62807,683,No,102224,+91 9760463536,1970-01-01 00:00:00.000000008,8,0,2,1,24,116833,4868.041666666667
9951184,William Miller,Male,39,Trichy,South,5,50950,785,Yes,49003,+91 9239743553,1970-01-01 00:00:00.000000008,8,1,4,0,22,122321,5560.045454545455
1171395,Nathan Robertson,Male,69,Bangalore,South,4,126696,736,Yes,78852,+91 9990402250,1970-01-01 00:00:00.000000015,15,2,3,0,13,79851,6142.384615384615
4108335,Henry Taylor,Male,38,Jaipur,North,2,107019,618,No,771242,+91 9818114043,1970-01-01 00:00:00.000000013,13,2,4,0,18,91789,5099.388888888889
4231048,Katie Mitchell,Female,37,Lucknow,North,9,97650,573,Yes,423110,+91 9855259180,1970-01-01 00:00:00.000000046,46,0,4,0,11,61361,5578.272727272727
8099393,Courtney Odom,Female,26,Delhi,North,9,156695,866,Yes,675815,+91 9965543638,1970-01-01 00:00:00.000000019,19,0,4,0,19,81782,4304.315789473684
7056329,Shawn Martinez,Male,28,Ahmedabad,West,3,151220,738,Yes,712549,+91 9378976724,1970-01-01 00:00:00.000000012,12,1,2,0,26,124223,4777.807692307692
2476537,Ashley Moore,Female,33,Surat,West,6,156172,643,Yes,128478,+91 9962447117,1970-01-01 00:00:00.000000005,5,0,1,0,23,141847,6167.260869565217
9119789,Mr. William Reyes,Male,24,Surat,West,8,80927,674,Yes,678590,+91 9946696730,1970-01-01 00:00:00.000000056,56,3,1,0,20,104983,5249.15
1072079,Michelle Russo,Female,60,Mysuru,South,9,171474,466,Yes,39669,+91 9598284186,1970-01-01 00:00:00.000000036,36,1,4,1,20,88655,4432.75
9770980,Jennifer Doyle,Female,50,Patna,East,2,148813,561,No,154006,+91 9107819429,1970-01-01 00:00:00.000000021,21,2,4,1,27,146320,5419.259259259259
1345439,Kathy Burton,Female,29,Ahmedabad,West,9,225081,597,Yes,515534,+91 9900408101,1970-01-01 00:00:00.000000003,3,1,2,1,28,151410,5407.5
3115530,Erica Richards,Female,26,Lucknow,North,7,42169,477,Yes,300814,+91 9475558798,1970-01-01 00:00:00.000000020,20,1,2,0,21,116849,5564.238095238095
5034734,Brianna Rubio,Female,79,Kochi,South,8,107267,713,Yes,631764,+91 9433857515,1970-01-01 00:00:00.000000003,3,1,4,0,14,101872,7276.571428571428
3046487,Robert Murphy,Male,43,Kolkata,East,4,225152,447,Yes,599635,+91 9986025249,1970-01-01 00:00:00.000000022,22,0,1,0,20,97101,4855.05
6326046,Kenneth Williams,Male,42,Chennai,South,1,165270,685,Yes,419170,+91 9779536427,1970-01-01 00:00:00.000000022,22,0,1,1,29,154701,5334.517241379311
6174789,Curtis Wise,Male,76,Madurai,South,8,184385,408,Yes,325511,+91 9303644343,1970-01-01 00:00:00.000000008,8,2,2,0,22,98839,4492.681818181818
9582774,Frank Olson,Male,40,Mysuru,South,1,18618,628,Yes,375696,+91 9197785100,1970-01-01 00:00:00.000000014,14,4,3,1,16,90538,5658.625
1134932,Dana Cooper,Female,28,Patna,East,2,99240,679,Yes,145996,+91 9242944047,1970-01-01 00:00:00.000000002,2,0,1,0,22,107139,4869.954545454545
7972007,Kyle Murphy,Male,20,Mumbai,West,4,99896,731,Yes,760292,+91 9957155897,1970-01-01 00:00:00.000000034,34,1,2,0,23,107735,4684.130434782609
5342942,Daniel Briggs,Male,60,Mumbai,West,7,176624,659,Yes,451423,+91 9952641205,1970-01-01 00:00:00.000000007,7,0,3,0,17,75538,4443.411764705882
6001779,Christopher Rivera,Male,77,Surat,West,2,115516,784,Yes,522869,+91 9628671778,1970-01-01 00:00:00.000000012,12,1,2,0,24,120945,5039.375
8131426,Michael Grant,Male,26,Bhopal,East,5,182135,850,No,282983,+91 9946930088,1970-01-01 00:00:00.000000012,12,1,1,0,19,120916,6364.0
5401292,Curtis Baker,Male,25,Surat,West,5,185478,855,Yes,735659,+91 9952229508,1970-01-01 00:00:00.000000056,56,0,1,0,22,104344,4742.909090909091
4671096,James Shelton,Male,34,Visakhapatnam,East,4,66288,521,No,752929,+91 9236970808,1970-01-01 00:00:00.000000006,6,2,4,0,22,97214,4418.818181818182
7362851,Shawn Scott,Male,42,Madurai,South,6,230296,521,Yes,725281,+91 9403827966,1970-01-01 00:00:00.000000053,53,4,2,0,13,69152,5319.384615384615
2154744,Ricardo Jackson,Male,42,Madurai,South,6,146794,696,Yes,419544,+91 9687945440,1970-01-01 00:00:00.000000015,15,0,1,0,14,78750,5625.0
9585492,Samantha Davis,Female,75,Kolkata,East,1,81393,776,Yes,785379,+91 9155945883,1970-01-01 00:00:00.000000055,55,2,2,0,19,84109,4426.789473684211
6199853,Nicholas Hays,Male,75,Mysuru,South,5,129924,795,Yes,740297,+91 9268518681,1970-01-01 00:00:00.000000004,4,1,2,0,17,94870,5580.588235294118
1262563,Jessica Garza,Female,19,Bangalore,South,7,224944,627,Yes,543412,+91 9959955161,1970-01-01 00:00:00.000000006,6,1,4,0,14,79681,5691.5
7661571,Abigail Holmes,Female,62,Ahmedabad,West,5,204365,678,Yes,95225,+91 9287554204,1970-01-01 00:00:00.000000033,33,1,3,0,17,68915,4053.823529411765
8135759,Daniel Moore,Male,74,Trichy,South,7,104374,805,No,98507,+91 9666538894,1970-01-01 00:00:00.000000026,26,1,4,0,15,79157,5277.133333333333
9957311,Sheena Page,Female,51,Delhi,North,6,28967,608,Yes,697549,+91 9341592316,1970-01-01 00:00:00.000000061,61,1,2,0,15,84166,5611.066666666667
7838299,Christopher Hernandez,Male,62,Ahmedabad,West,8,53773,717,Yes,525142,+91 9361554122,1970-01-01 00:00:00.000000010,10,1,4,0,19,100122,5269.578947368421
9780228,Daniel Taylor,Male,74,Bhopal,East,4,255703,805,Yes,256757,+91 9691609982,1970-01-01 00:00:00.000000006,6,0,4,0,22,114018,5182.636363636364
6147116,Heather Santos,Female,39,Surat,West,6,292183,569,Yes,279476,+91 9201029712,1970-01-01 00:00:00.000000035,35,2,1,1,24,124955,5206.458333333333
6291970,Christina Jones,Female,26,Pune,West,8,149461,818,Yes,137808,+91 9295464064,1970-01-01 00:00:00.000000011,11,0,3,0,20,90795,4539.75
8384393,Craig Hill,Male,56,Mumbai,West,3,38694,796,Yes,613816,+91 9829246430,1970-01-01 00:00:00.000000022,22,4,1,0,23,121617,5287.695652173913
3428809,Katherine Freeman,Female,40,Jaipur,North,1,132828,883,Yes,753727,+91 9358245784,1970-01-01 00:00:00.000000015,15,0,3,0,26,142039,5463.038461538462
1317583,Kenneth Parker,Male,76,Jaipur,North,4,269217,484,No,715058,+91 9440712632,1970-01-01 00:00:00.000000039,39,1,4,1,24,124184,5174.333333333333
1355421,Nicole Smith,Female,37,Chandigarh,North,1,182655,636,Yes,546207,+91 9618575127,1970-01-01 00:00:00.000000024,24,2,1,0,19,92218,4853.578947368421
9625037,Craig Johnson,Male,26,Surat,West,4,138543,416,No,178152,+91 9772494769,1970-01-01 00:00:00.000000004,4,1,3,1,18,104337,5796.5
2855058,Connie Jenkins,Female,36,Delhi,North,2,42840,456,No,66538,+91 9126017319,1970-01-01 00:00:00.000000017,17,1,2,1,31,172017,5548.935483870968
9750949,Jason Deleon,Male,43,Hyderabad,South,3,224189,556,No,333395,+91 9554901074,1970-01-01 00:00:00.000000008,8,2,3,1,15,90042,6002.8
5178376,Emily Campbell,Female,49,Mumbai,West,4,92861,600,No,354622,+91 9901542040,1970-01-01 00:00:00.000000008,8,0,4,0,21,118295,5633.0952380952385
8988266,Julie Cunningham,Female,42,Delhi,North,3,103383,422,No,73292,+91 9711762327,1970-01-01 00:00:00.000000008,8,3,4,0,23,114883,4994.913043478261
8940231,Matthew Nelson,Male,25,Delhi,North,6,91462,854,Yes,269050,+91 9257248469,1970-01-01 00:00:00.000000035,35,0,2,0,19,109190,5746.8421052631575
1187825,Jonathan Scott,Male,73,Ahmedabad,West,7,229751,838,Yes,320823,+91 9869180996,1970-01-01 00:00:00.000000005,5,0,1,0,24,145661,6069.208333333333
3594716,Robert Chandler,Male,20,Chandigarh,North,8,103387,572,Yes,682716,+91 9355243852,1970-01-01 00:00:00.000000025,25,0,4,0,17,95478,5616.35294117647
5401414,Monique Hernandez,Female,62,Jaipur,North,5,146530,401,No,117251,+91 9410110878,1970-01-01 00:00:00.000000006,6,1,4,0,19,91046,4791.894736842105
8035242,Brett Harris,Male,51,Madurai,South,2,235427,529,No,26235,+91 9740028708,1970-01-01 00:00:00.000000012,12,1,3,0,25,147639,5905.56
6168444,Christina Cochran,Female,66,Kochi,South,5,104067,525,Yes,702516,+91 9290134160,1970-01-01 00:00:00.000000034,34,0,4,1,18,84223,4679.055555555556
8316904,Keith Hendrix,Male,74,Delhi,North,3,161268,569,No,791954,+91 9425302478,1970-01-01 00:00:00.000000053,53,1,2,1,18,87592,4866.222222222223
4691674,Lori White,Female,50,Madurai,South,3,137088,508,Yes,714856,+91 9809358831,1970-01-01 00:00:00.000000002,2,2,4,0,25,158932,6357.28
9148368,Ashley Mccoy,Female,48,Kochi,South,6,285692,754,Yes,704331,+91 9705907272,1970-01-01 00:00:00.000000010,10,0,4,0,23,127675,5551.086956521739
7930693,Jennifer Anthony,Female,79,Chennai,South,2,12476,787,Yes,643827,+91 9891683293,1970-01-01 00:00:00.000000020,20,1,2,0,15,75916,5061.066666666667
7126448,Shannon Thomas,Female,63,Kochi,South,8,201466,753,Yes,319311,+91 9972682780,1970-01-01 00:00:00.000000005,5,0,2,0,19,102242,5381.1578947368425
3060588,John Mason,Male,41,Mysuru,South,5,231172,535,No,255990,+91 9732511333,1970-01-01 00:00:00.000000024,24,0,2,1,26,128229,4931.884615384615
7455755,James Olson,Male,38,Coimbatore,South,8,244146,881,Yes,788354,+91 9332053423,1970-01-01 00:00:00.000000001,1,1,3,0,28,155749,5562.464285714285
5576049,Tara Garcia,Female,69,Delhi,North,9,131450,529,No,401944,+91 9251171863,1970-01-01 00:00:00.000000010,10,0,2,0,22,101130,4596.818181818182
7231469,Derrick Pennington,Male,68,Lucknow,North,5,171842,737,Yes,754856,+91 9254925638,1970-01-01 00:00:00.000000086,86,2,3,0,21,105098,5004.666666666667
5254833,Elizabeth Matthews,Female,53,Chandigarh,North,3,124686,488,No,707698,+91 9309430000,1970-01-01 00:00:00.000000017,17,1,2,1,17,82653,4861.941176470588
2281880,Stanley Sims,Male,29,Jaipur,North,1,289617,567,No,255594,+91 9199940415,1970-01-01 00:00:00.000000036,36,0,1,1,27,132969,4924.777777777777
2137396,Sheila Martinez,Female,41,Chennai,South,6,130605,508,Yes,425079,+91 9124141742,1970-01-01 00:00:00.000000006,6,1,3,0,23,124077,5394.652173913043
8329224,Valerie Perry,Female,31,Bangalore,South,5,275077,822,Yes,484428,+91 9759659964,1970-01-01 00:00:00.000000011,11,1,3,0,15,73443,4896.2
5146391,Alison Perry,Female,65,Jaipur,North,8,212752,899,Yes,165727,+91 9150406991,1970-01-01 00:00:00.000000041,41,0,1,0,14,72136,5152.571428571428
7803904,Jose Rice,Male,25,Pune,West,6,137791,650,Yes,207284,+91 9400329358,1970-01-01 00:00:00.000000001,1,3,3,0,22,119193,5417.863636363636
3579465,Nancy Myers,Female,79,Trichy,South,3,289821,642,No,348938,+91 9089537847,1970-01-01 00:00:00.000000018,18,4,4,1,18,111983,6221.277777777777
8247210,Daniel Cooper,Male,60,Lucknow,North,2,172149,632,Yes,449536,+91 9031347639,1970-01-01 00:00:00.000000017,17,1,4,0,12,58370,4864.166666666667
2378150,James Mcdonald,Male,52,Delhi,North,3,277346,422,Yes,626200,+91 9913139213,1970-01-01 00:00:00.000000014,14,1,1,0,25,117050,4682.0
6237335,Sherry James,Female,22,Mysuru,South,6,179957,880,Yes,282516,+91 9973575642,1970-01-01 00:00:00.000000029,29,2,2,0,16,76854,4803.375
5163945,James Berg,Male,42,Jaipur,North,1,229683,856,Yes,503521,+91 9028194628,1970-01-01 00:00:00.000000009,9,1,3,0,19,109381,5756.894736842105
2156550,William Smith,Male,62,Kochi,South,8,214643,615,Yes,689898,+91 9968313363,1970-01-01 00:00:00.000000003,3,0,3,0,22,97945,4452.045454545455
1557851,Linda Gonzalez,Female,73,Trichy,South,6,276292,403,Yes,24832,+91 9224499993,1970-01-01 00:00:00.000000018,18,0,1,1,21,83608,3981.3333333333335
2250492,Amanda Martin,Female,67,Surat,West,2,171723,500,No,707084,+91 9244780255,1970-01-01 00:00:00.000000014,14,1,2,1,29,159005,5482.931034482759
1863368,Anna Collins,Female,68,Ahmedabad,West,4,182855,714,Yes,480387,+91 9834360122,1970-01-01 00:00:00.000000003,3,4,1,0,25,132341,5293.64
6634262,Grant Wilson,Male,43,Ahmedabad,West,8,243411,859,Yes,594192,+91 9556117709,1970-01-01 00:00:00.000000005,5,1,2,0,17,86819,5107.0
7248736,Beverly Anderson,Female,32,Ahmedabad,West,5,103131,654,Yes,375397,+91 9393881968,1970-01-01 00:00:00.000000001,1,2,2,0,15,57945,3863.0
7804206,Dr. Shannon Thomas MD,Female,25,Chennai,South,8,203750,539,Yes,398391,+91 9947914192,1970-01-01 00:00:00.000000012,12,0,1,0,24,98241,4093.375
7741765,Brandi Cook,Female,39,Delhi,North,2,92194,888,Yes,187357,+91 9559321012,1970-01-01 00:00:00.000000001,1,1,1,0,23,102119,4439.95652173913
8511752,Fernando Moore,Male,71,Kochi,South,2,166667,488,No,408992,+91 9515765062,1970-01-01 00:00:00.000000022,22,0,1,0,15,70003,4666.866666666667
2252015,Amanda Smith,Female,72,Hyderabad,South,1,234609,525,No,320149,+91 9942345796,1970-01-01 00:00:00.000000048,48,3,1,1,21,104798,4990.380952380952
9985371,Roger Rivera,Male,43,Chennai,South,6,8441,466,Yes,518713,+91 9371289041,1970-01-01 00:00:00.000000004,4,1,4,0,22,134482,6112.818181818182
8270544,Emily Price,Female,47,Patna,East,5,9275,747,Yes,241201,+91 9157783105,1970-01-01 00:00:00.000000036,36,1,4,0,19,103443,5444.368421052632
3685822,Darius Johnson,Male,71,Trichy,South,8,157910,789,Yes,666766,+91 9097532168,1970-01-01 00:00:00.000000001,1,2,1,0,25,119582,4783.28
6265951,Chris Hill,Male,38,Visakhapatnam,East,4,127200,470,No,146377,+91 9484754678,1970-01-01 00:00:00.000000004,4,0,4,0,19,97006,5105.578947368421
7208715,Nathaniel Williams,Male,56,Kochi,South,5,102925,722,No,108241,+91 9628349755,1970-01-01 00:00:00.000000037,37,1,1,0,23,115727,5031.608695652174
7334210,Sean Scott,Male,39,Lucknow,North,7,146459,473,Yes,477971,+91 9251047180,1970-01-01 00:00:00.000000008,8,1,3,0,21,97145,4625.952380952381
2522011,David Mcdonald,Male,27,Mumbai,West,3,145950,889,Yes,132493,+91 9677183179,1970-01-01 00:00:00.000000018,18,1,3,0,29,149683,5161.482758620689
2932155,Brian Anderson,Male,20,Bangalore,South,1,282622,526,No,521691,+91 9673729828,1970-01-01 00:00:00.000000007,7,2,4,0,27,121884,4514.222222222223
7998062,David Moore,Male,27,Kochi,South,7,245344,640,Yes,611786,+91 9124580569,1970-01-01 00:00:00.000000060,60,0,4,0,22,117355,5334.318181818182
6807455,Andrea Walker,Female,67,Chennai,South,8,194603,584,No,78518,+91 9796003512,1970-01-01 00:00:00.000000029,29,1,1,0,19,84028,4422.526315789473
9931568,Elizabeth Irwin,Female,27,Bangalore,South,9,124776,750,Yes,158158,+91 9370602553,1970-01-01 00:00:00.000000016,16,1,4,0,18,75142,4174.555555555556
5814981,Robert Munoz,Male,52,Chennai,South,3,204324,426,No,271375,+91 9565959214,1970-01-01 00:00:00.000000032,32,1,4,0,17,103832,6107.764705882353
1097307,Lorraine Flores,Female,55,Hyderabad,South,5,189861,859,Yes,101712,+91 9186144113,1970-01-01 00:00:00.000000036,36,0,4,0,23,89806,3904.608695652174
7644913,Alisha Moody,Female,58,Patna,East,3,169293,868,Yes,114071,+91 9950858562,1970-01-01 00:00:00.000000124,124,2,2,0,17,68395,4023.235294117647
3882383,Toni Wilson,Female,45,Trichy,South,3,279146,676,Yes,753471,+91 9588690514,1970-01-01 00:00:00.000000010,10,1,3,0,25,119679,4787.16
7914553,Julie Mckay,Female,20,Lucknow,North,4,253800,410,No,301974,+91 9248661253,1970-01-01 00:00:00.000000031,31,1,2,0,13,63942,4918.615384615385
7507414,Kenneth Davis,Male,54,Kolkata,East,1,146300,460,Yes,381293,+91 9040270989,1970-01-01 00:00:00.000000036,36,1,4,0,26,137767,5298.7307692307695
9865544,Michael Stephens,Male,40,Bhopal,East,3,244308,468,No,214700,+91 9923650756,1970-01-01 00:00:00.000000005,5,1,4,1,21,112327,5348.9047619047615
4031775,Barbara Stafford PhD,Female,73,Madurai,South,5,70036,683,Yes,148758,+91 9216948914,1970-01-01 00:00:00.000000007,7,2,2,0,18,109678,6093.222222222223
5498332,Stephanie Shaw,Female,51,Madurai,South,5,136588,811,Yes,73452,+91 9161974199,1970-01-01 00:00:00.000000010,10,3,3,0,20,119405,5970.25
5117588,Hector Wolfe,Male,55,Patna,East,6,250030,690,Yes,534567,+91 9513017706,1970-01-01 00:00:00.000000037,37,0,3,0,21,117443,5592.523809523809
7019948,Bradley Marshall,Male,68,Mumbai,West,7,73013,802,Yes,172434,+91 9306207195,1970-01-01 00:00:00.000000010,10,1,1,0,22,98463,4475.590909090909
8605473,Samantha Silva,Female,71,Ahmedabad,West,1,11145,760,Yes,354655,+91 9827252395,1970-01-01 00:00:00.000000016,16,1,4,0,15,79747,5316.466666666666
1999363,Andrea Smith,Female,60,Hyderabad,South,6,253008,515,Yes,338130,+91 9385365022,1970-01-01 00:00:00.000000011,11,2,4,0,13,59760,4596.923076923077
6537990,John Rivera,Male,45,Lucknow,North,7,128639,798,Yes,231766,+91 9790157851,1970-01-01 00:00:00.000000039,39,0,2,0,17,90073,5298.411764705882
9610402,David Sanchez MD,Male,40,Kochi,South,3,86348,641,No,282679,+91 9653113694,1970-01-01 00:00:00.000000005,5,3,2,0,27,154978,5739.925925925926
6296621,Angelica Cooper,Female,77,Kolkata,East,3,125156,887,Yes,609740,+91 9786095361,1970-01-01 00:00:00.000000025,25,2,4,0,24,118496,4937.333333333333
8770976,Thomas King,Male,72,Trichy,South,7,92421,534,Yes,362286,+91 9646005306,1970-01-01 00:00:00.000000082,82,1,4,0,9,64989,7221.0
8392255,Rhonda Jordan,Female,18,Hyderabad,South,6,85072,814,Yes,90981,+91 9045215930,1970-01-01 00:00:00.000000032,32,2,1,0,14,62139,4438.5
8769132,Courtney Flowers,Female,38,Ahmedabad,West,8,239700,482,Yes,150960,+91 9460390815,1970-01-01 00:00:00.000000017,17,0,3,1,17,93342,5490.705882352941
9445958,Curtis Yang,Male,72,Coimbatore,South,6,231826,598,Yes,159450,+91 9312327735,1970-01-01 00:00:00.000000029,29,0,1,0,21,108671,5174.809523809524
1640735,Tracy Beck,Female,20,Chandigarh,North,7,105346,889,Yes,152185,+91 9139204783,1970-01-01 00:00:00.000000006,6,1,2,0,22,104002,4727.363636363636
3064106,Kathy Griffin,Female,31,Hyderabad,South,1,43976,770,Yes,211150,+91 9032138767,1970-01-01 00:00:00.000000027,27,1,3,0,23,127652,5550.086956521739
8816331,Brandon Fry,Male,59,Chennai,South,6,216349,766,Yes,51844,+91 9236832286,1970-01-01 00:00:00.000000001,1,0,1,0,17,80456,4732.705882352941
1187875,Kara Lozano,Female,40,Trichy,South,8,176483,600,No,294651,+91 9103459417,1970-01-01 00:00:00.000000006,6,0,1,0,9,47539,5282.111111111111
8993511,Andrea House,Female,53,Hyderabad,South,6,7371,708,Yes,377917,+91 9858843583,1970-01-01 00:00:00.000000029,29,1,2,0,20,105347,5267.35
8282693,Tristan Sutton,Male,23,Coimbatore,South,1,253368,516,No,304567,+91 9746837887,1970-01-01 00:00:00.000000014,14,0,1,0,19,79551,4186.894736842105
9409440,Marc Chambers,Male,50,Lucknow,North,9,268809,431,Yes,118779,+91 9502661678,1970-01-01 00:00:00.000000003,3,0,3,0,25,124778,4991.12
4065620,Leah Roberts,Female,41,Lucknow,North,8,164835,858,Yes,370624,+91 9133582362,1970-01-01 00:00:00.000000001,1,1,3,0,19,93249,4907.8421052631575
9818281,Maria Molina,Female,53,Madurai,South,2,256751,527,No,748572,+91 9560186569,1970-01-01 00:00:00.000000022,22,0,1,0,14,78737,5624.071428571428
8535634,Troy Williams,Male,48,Bangalore,South,6,186463,681,Yes,415172,+91 9366425422,1970-01-01 00:00:00.000000016,16,0,3,0,18,81920,4551.111111111111
7774527,Michael Benitez,Male,40,Pune,West,9,222516,431,Yes,299860,+91 9620244594,1970-01-01 00:00:00.000000006,6,1,4,0,13,63823,4909.461538461538
1915821,Kyle Nichols,Male,37,Surat,West,1,297235,896,Yes,508426,+91 9063552740,1970-01-01 00:00:00.000000037,37,1,1,0,22,129088,5867.636363636364
7963684,Karen Johnson,Female,27,Madurai,South,3,199851,798,Yes,58468,+91 9605426190,1970-01-01 00:00:00.000000026,26,1,1,0,25,100098,4003.92
5026826,Christopher Mclean,Male,30,Chennai,South,3,157623,555,No,385537,+91 9397152451,1970-01-01 00:00:00.000000027,27,0,1,0,19,112077,5898.789473684211
